2019-06-03 16:56:59.815 | INFO     | __main__:<module>:46 - 构建音频中！
2019-06-03 16:57:00.029 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13321129/133211291332112.wav] 75.078625

2019-06-03 16:57:00.030 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13321129/133211291332118.wav] 75.958625

2019-06-03 16:57:00.032 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13662484/136624841366244.wav] 81.958625

2019-06-03 16:57:00.034 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13662484/1366248413662410.wav] 73.518625

2019-06-03 16:57:00.036 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318666/133186661331867.wav] 53.381687

2019-06-03 16:57:00.041 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13401144/134011441340114.wav] 74.118625

2019-06-03 16:57:00.041 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318666/133186661331862.wav] 50.991687

2019-06-03 16:57:00.040 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13657600/136576001365768.wav] 74.187375

2019-06-03 16:57:00.042 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13662484/136624841366245.wav] 72.118625

2019-06-03 16:57:00.044 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13662484/136624841366246.wav] 86.758625

2019-06-03 16:57:00.044 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13401144/134011441340116.wav] 63.958625

2019-06-03 16:57:00.044 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13662484/136624841366242.wav] 91.158625

2019-06-03 16:57:00.045 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13662484/136624841366243.wav] 76.598625

2019-06-03 16:57:00.046 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13401144/134011441340113.wav] 62.758625

2019-06-03 16:57:00.049 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13401144/134011441340117.wav] 54.718625

2019-06-03 16:57:00.050 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13662484/1366248413662411.wav] 83.518625

2019-06-03 16:57:00.054 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13662484/136624841366247.wav] 88.438625

2019-06-03 16:57:00.054 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13401144/134011441340115.wav] 61.518625

2019-06-03 16:57:00.055 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13662484/136624841366248.wav] 73.838625

2019-06-03 16:57:00.058 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13401144/134011441340118.wav] 72.678625

2019-06-03 16:57:00.062 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333183/1333318313333110.wav] 63.064375

2019-06-03 16:57:00.062 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333183/133331831333312.wav] 53.103625

2019-06-03 16:57:00.065 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13662484/136624841366249.wav] 83.038625

2019-06-03 16:57:00.066 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13401144/1340114413401110.wav] 67.558625

2019-06-03 16:57:00.067 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13401144/134011441340119.wav] 70.078625

2019-06-03 16:57:00.072 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333183/133331831333317.wav] 59.574875

2019-06-03 16:57:00.073 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13331430/1333143013331411.wav] 98.678625

2019-06-03 16:57:00.075 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333183/133331831333316.wav] 58.686875

2019-06-03 16:57:00.072 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333183/133331831333314.wav] 60.557250

2019-06-03 16:57:00.077 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13401144/1340114413401111.wav] 66.038625

2019-06-03 16:57:00.076 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13401144/134011441340112.wav] 64.598625

2019-06-03 16:57:00.081 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13331430/133314301333142.wav] 128.918625

2019-06-03 16:57:00.082 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333635/133336351333364.wav] 101.758625

2019-06-03 16:57:00.083 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333183/133331831333318.wav] 63.738375

2019-06-03 16:57:00.084 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333183/133331831333313.wav] 6.216188

2019-06-03 16:57:00.085 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13331430/133314301333148.wav] 92.238625

2019-06-03 16:57:00.086 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13321129/1332112913321110.wav] 70.598625

2019-06-03 16:57:00.090 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333183/133331831333315.wav] 57.639625

2019-06-03 16:57:00.090 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333183/1333318313333111.wav] 25.820187

2019-06-03 16:57:00.090 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333635/133336351333363.wav] 91.918625

2019-06-03 16:57:00.094 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13331430/1333143013331410.wav] 109.798625

2019-06-03 16:57:00.094 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13331430/133314301333144.wav] 109.198625

2019-06-03 16:57:00.095 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333635/1333363513333611.wav] 19.718625

2019-06-03 16:57:00.096 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13331430/133314301333147.wav] 128.878625

2019-06-03 16:57:00.098 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333635/133336351333368.wav] 91.358625

2019-06-03 16:57:00.098 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13331430/133314301333145.wav] 94.238625

2019-06-03 16:57:00.099 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333635/133336351333365.wav] 85.758625

2019-06-03 16:57:00.098 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13331430/133314301333143.wav] 86.638625

2019-06-03 16:57:00.105 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333635/133336351333366.wav] 101.598625

2019-06-03 16:57:00.108 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318846/133188461331888.wav] 52.678625

2019-06-03 16:57:00.113 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318846/133188461331884.wav] 58.558625

2019-06-03 16:57:00.115 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333635/133336351333362.wav] 124.318625

2019-06-03 16:57:00.115 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318846/133188461331883.wav] 52.318625

2019-06-03 16:57:00.117 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333183/133331831333319.wav] 59.684188

2019-06-03 16:57:00.117 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318846/133188461331885.wav] 54.038625

2019-06-03 16:57:00.119 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318846/133188461331882.wav] 55.158625

2019-06-03 16:57:00.118 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318846/133188461331889.wav] 62.598625

2019-06-03 16:57:00.120 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318846/133188461331887.wav] 51.878625

2019-06-03 16:57:00.123 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333635/133336351333369.wav] 77.918625

2019-06-03 16:57:00.125 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318846/1331884613318810.wav] 54.478625

2019-06-03 16:57:00.125 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333635/1333363513333610.wav] 76.518625

2019-06-03 16:57:00.127 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333635/133336351333367.wav] 86.918625

2019-06-03 16:57:00.129 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13840073/138400731384004.wav] 107.638625

2019-06-03 16:57:00.130 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13331430/133314301333149.wav] 15.078625

2019-06-03 16:57:00.134 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13840073/138400731384005.wav] 104.918625

2019-06-03 16:57:00.134 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13840073/138400731384002.wav] 113.438625

2019-06-03 16:57:00.136 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13637811/136378111363785.wav] 67.838625

2019-06-03 16:57:00.138 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13840073/138400731384006.wav] 84.078625

2019-06-03 16:57:00.141 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13840073/1384007313840010.wav] 97.158625

2019-06-03 16:57:00.141 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13840073/1384007313840011.wav] 77.558625

2019-06-03 16:57:00.144 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13637811/136378111363784.wav] 65.758625

2019-06-03 16:57:00.144 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13331430/133314301333146.wav] 100.518625

2019-06-03 16:57:00.146 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13637811/136378111363786.wav] 54.998625

2019-06-03 16:57:00.148 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13637811/136378111363789.wav] 65.718625

2019-06-03 16:57:00.150 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13840073/138400731384009.wav] 101.278625

2019-06-03 16:57:00.153 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13637811/1363781113637811.wav] 70.438625

2019-06-03 16:57:00.155 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13840073/138400731384007.wav] 93.838625

2019-06-03 16:57:00.155 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333715/133337151333376.wav] 124.798625

2019-06-03 16:57:00.159 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13637811/136378111363787.wav] 62.638625

2019-06-03 16:57:00.159 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333715/1333371513333710.wav] 90.798625

2019-06-03 16:57:00.161 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13840073/138400731384008.wav] 90.798625

2019-06-03 16:57:00.162 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333715/133337151333375.wav] 91.678625

2019-06-03 16:57:00.163 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13637811/136378111363783.wav] 66.478625

2019-06-03 16:57:00.160 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333715/133337151333379.wav] 91.998625

2019-06-03 16:57:00.162 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13840073/138400731384003.wav] 106.518625

2019-06-03 16:57:00.168 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13637811/136378111363788.wav] 57.678625

2019-06-03 16:57:00.170 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13637811/136378111363782.wav] 80.838625

2019-06-03 16:57:00.168 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318846/1331884613318811.wav] 61.478625

2019-06-03 16:57:00.172 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333715/133337151333373.wav] 118.478625

2019-06-03 16:57:00.172 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13637811/1363781113637810.wav] 70.598625

2019-06-03 16:57:00.178 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13640043/136400431364005.wav] 49.558625

2019-06-03 16:57:00.178 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13640043/1364004313640011.wav] 56.438625

2019-06-03 16:57:00.178 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13640043/136400431364008.wav] 54.638625

2019-06-03 16:57:00.182 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13640043/136400431364007.wav] 53.318625

2019-06-03 16:57:00.182 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333715/133337151333378.wav] 92.558625

2019-06-03 16:57:00.188 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333715/133337151333374.wav] 91.398625

2019-06-03 16:57:00.191 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13377474/133774741337746.wav] 61.478625

2019-06-03 16:57:00.192 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318846/133188461331886.wav] 57.518625

2019-06-03 16:57:00.193 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13640043/136400431364004.wav] 53.678625

2019-06-03 16:57:00.193 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13377474/1337747413377410.wav] 69.558625

2019-06-03 16:57:00.196 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13640043/136400431364009.wav] 55.598625

2019-06-03 16:57:00.196 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333715/1333371513333711.wav] 101.638625

2019-06-03 16:57:00.198 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13377474/133774741337744.wav] 59.438625

2019-06-03 16:57:00.199 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13377474/133774741337742.wav] 60.598625

2019-06-03 16:57:00.201 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13377474/133774741337749.wav] 73.638625

2019-06-03 16:57:00.202 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13640043/1364004313640010.wav] 45.158625

2019-06-03 16:57:00.203 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13377474/133774741337747.wav] 72.278625

2019-06-03 16:57:00.205 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13640043/136400431364002.wav] 49.878625

2019-06-03 16:57:00.208 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318694/1331869413318611.wav] 48.038625

2019-06-03 16:57:00.207 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13377474/133774741337743.wav] 63.558625

2019-06-03 16:57:00.207 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333715/133337151333372.wav] 116.078625

2019-06-03 16:57:00.207 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13640043/136400431364003.wav] 50.758625

2019-06-03 16:57:00.210 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13377474/133774741337748.wav] 78.838625

2019-06-03 16:57:00.212 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318694/133186941331868.wav] 58.238625

2019-06-03 16:57:00.213 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13333715/133337151333377.wav] 106.078625

2019-06-03 16:57:00.212 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13640043/136400431364006.wav] 58.078625

2019-06-03 16:57:00.216 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318694/133186941331863.wav] 59.478625

2019-06-03 16:57:00.221 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318694/133186941331869.wav] 30.758625

2019-06-03 16:57:00.224 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13319737/133197371331978.wav] 78.158625

2019-06-03 16:57:00.226 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318694/133186941331865.wav] 60.878625

2019-06-03 16:57:00.227 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13319737/133197371331974.wav] 82.558625

2019-06-03 16:57:00.228 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13377474/133774741337745.wav] 67.078625

2019-06-03 16:57:00.229 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318694/133186941331862.wav] 53.798625

2019-06-03 16:57:00.232 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13319737/133197371331972.wav] 62.318625

2019-06-03 16:57:00.234 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13318694/133186941331864.wav] 63.958625

2019-06-03 16:57:00.235 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13319737/133197371331973.wav] 74.318625

2019-06-03 16:57:00.237 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13321980/133219801332199.wav] 81.758625

2019-06-03 16:57:00.238 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13319737/1331973713319711.wav] 19.518625

2019-06-03 16:57:00.240 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13319737/133197371331979.wav] 83.078625

2019-06-03 16:57:00.240 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13319737/133197371331977.wav] 72.158625

2019-06-03 16:57:00.247 | DEBUG    | __main__:acquire_time:18 - [/home/projectmanager2/chenranfang/KS/wav/13319737/1331973713319710.wav] 69.478625

